2022/5/19 5:11:30,90,23,2.6605,-66.4324,98.4000,25.8000,27.7344,1.5726,0.0001,0.5000
2022/5/19 5:11:35,90,46,3.4042,-40.9289,98.4000,25.7000,27.4298,1.3833,0.0001,0.4000
2022/5/19 5:11:40,90,69,3.3138,-18.2713,98.4000,25.7000,27.4298,1.0630,0.0000,0.3000
2022/5/19 5:11:45,90,92,4.8285,4.0456,98.4000,25.7000,27.4298,0.6261,0.0000,0.1000
2022/5/19 5:11:50,135,0,-6.9401,-82.8603,98.4000,25.7000,27.4298,0.9756,0.0000,0.4000
2022/5/19 5:11:55,135,23,-6.4173,-62.1021,98.4000,25.7000,27.4298,1.1503,0.0000,0.4000
2022/5/19 5:12:0,135,46,-5.4313,-37.6829,98.4000,25.7000,27.4298,1.1649,0.0000,0.4000
2022/5/19 5:12:5,135,69,-5.7438,-14.7667,98.4000,25.7000,27.4298,1.0775,0.0000,0.3000
2022/5/19 5:12:10,135,92,-5.0692,7.2475,98.4000,25.7000,27.4298,0.8154,0.0000,0.3000
2022/5/19 5:12:15,180,0,-13.8431,-73.1400,98.4000,25.7000,27.4298,0.4805,0.0000,0.2000
2022/5/19 5:12:20,180,23,-13.7326,-51.5886,98.4000,25.7000,27.4298,0.6407,0.0000,0.2000
2022/5/19 5:12:25,180,46,-13.8911,-27.1895,98.4000,25.7000,27.4298,0.9174,0.0000,0.3000
2022/5/19 5:12:30,180,69,-13.5263,-6.5597,98.4000,25.7000,27.4298,1.1795,0.0000,0.4000
2022/5/19 5:12:35,180,92,-12.4169,14.7426,98.4000,25.7000,27.4298,1.2960,0.0001,0.5000
2022/5/19 5:12:40,0,0,16.9363,-66.5871,nan,nan,nan,1.4416,0.0001,0.5000
2022/5/19 5:12:45,0,23,17.8202,-45.6860,98.5000,25.7000,27.4313,1.6163,0.0001,0.5000
2022/5/19 5:12:50,0,46,18.0994,-23.7110,98.5000,25.7000,27.4313,1.6163,0.0001,0.5000
2022/5/19 5:12:55,0,69,18.1161,-2.6258,98.5000,25.7000,27.4313,1.3833,0.0000,0.4000
2022/5/19 5:13:0,0,92,18.5375,17.2205,98.6000,25.7000,27.4328,1.0047,0.0000,0.3000
2022/5/19 5:13:5,45,0,12.0150,-77.7700,98.6000,25.7000,27.4328,2.1988,0.0001,0.7000
2022/5/19 5:13:10,45,23,11.9392,-60.2346,98.6000,25.7000,27.4328,2.3152,0.0001,0.8000
2022/5/19 5:13:15,45,46,13.2480,-33.8890,98.7000,25.7000,27.4344,2.0531,0.0001,0.6000
2022/5/19 5:13:20,45,69,13.9650,-12.7925,98.7000,25.7000,27.4344,1.5435,0.0001,0.4000
2022/5/19 5:13:25,45,92,14.5151,8.8292,98.7000,25.7000,27.4344,0.9319,0.0000,0.3000
2022/5/19 5:13:30,90,0,2.1413,-87.3465,98.7000,25.7000,27.4344,2.1988,0.0001,0.8000
2022/5/19 5:13:35,90,23,2.8093,-66.4887,98.8000,25.7000,27.4359,2.3007,0.0001,0.8000
2022/5/19 5:13:40,90,46,3.2372,-40.4958,98.8000,25.7000,27.4359,2.0677,0.0001,0.7000
